Project Name,Sample Number,Station ID,Sample Description
C2019-00312,2170649,374650109155901,MZ44 MONTEZUMA LOW BOULDER CREEK
C2019-00312,2170649,374650109155901,MZ44 MONTEZUMA LOW BOULDER CREEK
C2019-00312,2170649,374650109155901,MZ44 MONTEZUMA LOW BOULDER CREEK
C2019-00312,2170649,374650109155901,MZ44 MONTEZUMA LOW BOULDER CREEK
C2019-00312,2170649,374650109155901,MZ44 MONTEZUMA LOW BOULDER CREEK
C2019-00312,2170649,374650109155901,MZ44 MONTEZUMA LOW BOULDER CREEK
C2019-00312,2170649,374650109155901,MZ44 MONTEZUMA LOW BOULDER CREEK
C2019-00312,2170649,374650109155901,MZ44 MONTEZUMA LOW BOULDER CREEK
C2019-00312,2170649,374650109155901,MZ44 MONTEZUMA LOW BOULDER CREEK
C2019-00312,2170649,374650109155901,MZ44 MONTEZUMA LOW BOULDER CREEK
C2019-00312,2170649,374650109155901,MZ44 MONTEZUMA LOW BOULDER CREEK
C2019-00312,2170649,374650109155901,MZ44 MONTEZUMA LOW BOULDER CREEK
C2019-00312,2170649,374650109155901,MZ44 MONTEZUMA LOW BOULDER CREEK
C2019-00312,2170656,374650109155901,MZ44 MONTEZUMA LOW BOULDER CREEK
C2019-00312,2170656,374650109155901,MZ44 MONTEZUMA LOW BOULDER CREEK
C2019-00312,2170656,374650109155901,MZ44 MONTEZUMA LOW BOULDER CREEK
C2019-00312,2170656,374650109155901,MZ44 MONTEZUMA LOW BOULDER CREEK
C2019-00312,2170656,374650109155901,MZ44 MONTEZUMA LOW BOULDER CREEK
C2019-00312,2170656,374650109155901,MZ44 MONTEZUMA LOW BOULDER CREEK
C2019-00316,2170653,373629109141701,MZ51 MONTEZUMA LCBPZ1
C2019-00316,2170653,373629109141701,MZ51 MONTEZUMA LCBPZ1
C2019-00316,2170653,373629109141701,MZ51 MONTEZUMA LCBPZ1
C2019-00316,2170653,373629109141701,MZ51 MONTEZUMA LCBPZ1
C2019-00316,2170653,373629109141701,MZ51 MONTEZUMA LCBPZ1
C2019-00316,2170653,373629109141701,MZ51 MONTEZUMA LCBPZ1
C2019-00316,2170653,373629109141701,MZ51 MONTEZUMA LCBPZ1
C2019-00316,2170653,373629109141701,MZ51 MONTEZUMA LCBPZ1
C2019-00316,2170653,373629109141701,MZ51 MONTEZUMA LCBPZ1
C2019-00316,2170653,373629109141701,MZ51 MONTEZUMA LCBPZ1
C2019-00316,2170653,373629109141701,MZ51 MONTEZUMA LCBPZ1
C2019-00316,2170653,373629109141701,MZ51 MONTEZUMA LCBPZ1
C2019-00316,2170653,373629109141701,MZ51 MONTEZUMA LCBPZ1
C2019-00316,2170660,373629109141701,MZ51 MONTEZUMA LCBPZ1
C2019-00316,2170660,373629109141701,MZ51 MONTEZUMA LCBPZ1
C2019-00316,2170660,373629109141701,MZ51 MONTEZUMA LCBPZ1
C2019-00316,2170660,373629109141701,MZ51 MONTEZUMA LCBPZ1
C2019-00316,2170660,373629109141701,MZ51 MONTEZUMA LCBPZ1
C2019-00316,2170660,373629109141701,MZ51 MONTEZUMA LCBPZ1
C2019-00317,2170654,373627109141501,MZ52 MONTEZUMA LCBPZ2
C2019-00317,2170654,373627109141501,MZ52 MONTEZUMA LCBPZ2
C2019-00317,2170654,373627109141501,MZ52 MONTEZUMA LCBPZ2
C2019-00317,2170654,373627109141501,MZ52 MONTEZUMA LCBPZ2
C2019-00317,2170654,373627109141501,MZ52 MONTEZUMA LCBPZ2
C2019-00317,2170654,373627109141501,MZ52 MONTEZUMA LCBPZ2
C2019-00317,2170654,373627109141501,MZ52 MONTEZUMA LCBPZ2
C2019-00317,2170654,373627109141501,MZ52 MONTEZUMA LCBPZ2
C2019-00317,2170654,373627109141501,MZ52 MONTEZUMA LCBPZ2
C2019-00317,2170654,373627109141501,MZ52 MONTEZUMA LCBPZ2
C2019-00317,2170654,373627109141501,MZ52 MONTEZUMA LCBPZ2
C2019-00317,2170654,373627109141501,MZ52 MONTEZUMA LCBPZ2
C2019-00317,2170654,373627109141501,MZ52 MONTEZUMA LCBPZ2
C2019-00317,2170661,373627109141501,MZ52 MONTEZUMA LCBPZ2
C2019-00317,2170661,373627109141501,MZ52 MONTEZUMA LCBPZ2
C2019-00317,2170661,373627109141501,MZ52 MONTEZUMA LCBPZ2
C2019-00317,2170661,373627109141501,MZ52 MONTEZUMA LCBPZ2
C2019-00317,2170661,373627109141501,MZ52 MONTEZUMA LCBPZ2
C2019-00317,2170661,373627109141501,MZ52 MONTEZUMA LCBPZ2
C2019-00318,2170655,373626109141401,MZ53 MONTEZUMA LCBPZ3
C2019-00318,2170655,373626109141401,MZ53 MONTEZUMA LCBPZ3
C2019-00318,2170655,373626109141401,MZ53 MONTEZUMA LCBPZ3
C2019-00318,2170655,373626109141401,MZ53 MONTEZUMA LCBPZ3
C2019-00318,2170655,373626109141401,MZ53 MONTEZUMA LCBPZ3
C2019-00318,2170655,373626109141401,MZ53 MONTEZUMA LCBPZ3
C2019-00318,2170655,373626109141401,MZ53 MONTEZUMA LCBPZ3
C2019-00318,2170655,373626109141401,MZ53 MONTEZUMA LCBPZ3
C2019-00318,2170655,373626109141401,MZ53 MONTEZUMA LCBPZ3
C2019-00318,2170655,373626109141401,MZ53 MONTEZUMA LCBPZ3
C2019-00318,2170655,373626109141401,MZ53 MONTEZUMA LCBPZ3
C2019-00318,2170655,373626109141401,MZ53 MONTEZUMA LCBPZ3
C2019-00318,2170655,373626109141401,MZ53 MONTEZUMA LCBPZ3
C2019-00318,2170662,373626109141401,MZ53 MONTEZUMA LCBPZ3
C2019-00318,2170662,373626109141401,MZ53 MONTEZUMA LCBPZ3
C2019-00318,2170662,373626109141401,MZ53 MONTEZUMA LCBPZ3
C2019-00318,2170662,373626109141401,MZ53 MONTEZUMA LCBPZ3
C2019-00318,2170662,373626109141401,MZ53 MONTEZUMA LCBPZ3
C2019-00318,2170662,373626109141401,MZ53 MONTEZUMA LCBPZ3
C2019-00313,2170650,374650109160001,MZ54 MONTEZUMA LBCPZ1
C2019-00313,2170650,374650109160001,MZ54 MONTEZUMA LBCPZ1
C2019-00313,2170650,374650109160001,MZ54 MONTEZUMA LBCPZ1
C2019-00313,2170650,374650109160001,MZ54 MONTEZUMA LBCPZ1
C2019-00313,2170650,374650109160001,MZ54 MONTEZUMA LBCPZ1
C2019-00313,2170650,374650109160001,MZ54 MONTEZUMA LBCPZ1
C2019-00313,2170650,374650109160001,MZ54 MONTEZUMA LBCPZ1
C2019-00313,2170650,374650109160001,MZ54 MONTEZUMA LBCPZ1
C2019-00313,2170650,374650109160001,MZ54 MONTEZUMA LBCPZ1
C2019-00313,2170650,374650109160001,MZ54 MONTEZUMA LBCPZ1
C2019-00313,2170650,374650109160001,MZ54 MONTEZUMA LBCPZ1
C2019-00313,2170650,374650109160001,MZ54 MONTEZUMA LBCPZ1
C2019-00313,2170650,374650109160001,MZ54 MONTEZUMA LBCPZ1
C2019-00313,2170657,374650109160001,MZ54 MONTEZUMA LBCPZ1
C2019-00313,2170657,374650109160001,MZ54 MONTEZUMA LBCPZ1
C2019-00313,2170657,374650109160001,MZ54 MONTEZUMA LBCPZ1
C2019-00313,2170657,374650109160001,MZ54 MONTEZUMA LBCPZ1
C2019-00313,2170657,374650109160001,MZ54 MONTEZUMA LBCPZ1
C2019-00313,2170657,374650109160001,MZ54 MONTEZUMA LBCPZ1
C2019-00314,2170651,374650109160001,MZ55 MONTEZUMA LBCPZ2
C2019-00314,2170651,374650109160001,MZ55 MONTEZUMA LBCPZ2
C2019-00314,2170651,374650109160001,MZ55 MONTEZUMA LBCPZ2
C2019-00314,2170651,374650109160001,MZ55 MONTEZUMA LBCPZ2
C2019-00314,2170651,374650109160001,MZ55 MONTEZUMA LBCPZ2
C2019-00314,2170651,374650109160001,MZ55 MONTEZUMA LBCPZ2
C2019-00314,2170651,374650109160001,MZ55 MONTEZUMA LBCPZ2
C2019-00314,2170651,374650109160001,MZ55 MONTEZUMA LBCPZ2
C2019-00314,2170651,374650109160001,MZ55 MONTEZUMA LBCPZ2
C2019-00314,2170651,374650109160001,MZ55 MONTEZUMA LBCPZ2
C2019-00314,2170651,374650109160001,MZ55 MONTEZUMA LBCPZ2
C2019-00314,2170651,374650109160001,MZ55 MONTEZUMA LBCPZ2
C2019-00314,2170651,374650109160001,MZ55 MONTEZUMA LBCPZ2
C2019-00314,2170658,374650109160001,MZ55 MONTEZUMA LBCPZ2
C2019-00314,2170658,374650109160001,MZ55 MONTEZUMA LBCPZ2
C2019-00314,2170658,374650109160001,MZ55 MONTEZUMA LBCPZ2
C2019-00314,2170658,374650109160001,MZ55 MONTEZUMA LBCPZ2
C2019-00314,2170658,374650109160001,MZ55 MONTEZUMA LBCPZ2
C2019-00314,2170658,374650109160001,MZ55 MONTEZUMA LBCPZ2
